4330,2.27E+08,The University of Texas at Brownsville                                ,UTB/TSC Main Campus                                                   ,One West University Blvd.                                                 ,BROWNSVILLE         ,TX,7.85E+08,1,"Public, 4-year or above             ",5153,7132,12285,C+,0,0,2,0,1,1,6,9,0,3,57,63
4331,2.24E+08,Brookhaven College                                                    ,BROOKHAVEN COLLEGE                                                    ,3939 VALLEY VIEW LN                                                       ,FARMERS BRANCH      ,TX,7.52E+08,4,"Public, 2-year                      ",5141,7178,12319,B+,0,0,2,0,0,0,20,4,0,0,8,0
4333,1.24E+08,San Bernardino Valley College                                         ,San Bernardino Valley College                                         ,701 S MT VERNON AVE                                                       ,SAN BERNARDINO      ,CA,92410,4,"Public, 2-year                      ",5496,6833,12329,D ,0,0,3,0,6,3,7,63,2,3,42,10
4334,1.56E+08,Bluegrass Community and Technical College                             ,Bluegrass Community & Technical College--Leestown Campus              ,164 Opportunity Way                                                       ,Lexington           ,KY,4.05E+08,4,"Public, 2-year                      ",5072,7293,12365,A ,0,0,2,0,0,2,16,0,1,4,55,8
4335,2.11E+08,Carnegie Mellon University                                            ,Main Campus                                                           ,5000 FORBES AVE                                                           ,PITTSBURGH          ,PA,15213,2,"Private nonprofit, 4-year or above  ",7740,4627,12367,D-,0,0,36,0,2,8,60,2,1,0,4,154
4336,1.06E+08,University of Arkansas at Little Rock                                 ,"University of Arkansas, Little Rock                                   ",2801 S UNIVERSITY AVE                                                     ,LITTLE ROCK         ,AR,72204,1,"Public, 4-year or above             ",5029,7348,12377,C ,0,0,1,0,4,2,25,16,0,4,34,1
4337,1.72E+08,Schoolcraft College                                                   ,Main Campus                                                           ,18600 HAGGERTY RD                                                         ,LIVONIA             ,MI,4.82E+08,4,"Public, 2-year                      ",5595,6790,12385,A-,0,0,0,0,0,0,0,5,0,0,1,0
4339,1.51E+08,Indiana State University                                              ,Main Campus                                                           ,210 N 7TH ST                                                              ,TERRE HAUTE         ,IN,47809,1,"Public, 4-year or above             ",5588,6860,12448,F ,1,0,14,0,3,6,69,2,1,5,78,178
4341,1.77E+08,University of Central Missouri                                        ,Main Campus                                                           ,306 Broad                                                                 ,Warrensburg         ,MO,64093,1,"Public, 4-year or above             ",5620,6893,12513,F ,0,0,19,0,0,5,49,0,2,1,45,63
4343,1.38E+08,The University of West Florida                                        ,Main Campus                                                           ,11000 UNIVERSITY PKWY                                                     ,Pensacola           ,FL,3.25E+08,1,"Public, 4-year or above             ",5224,7364,12588,C-,0,0,8,0,1,2,49,11,1,2,67,10
4344,1.86E+08,Middlesex County College                                              ,Main Campus                                                           ,2600 Woodbridge Avenue                                                    ,EDISON              ,NJ,8837,4,"Public, 2-year                      ",5950,6652,12602,A-,0,0,0,0,0,1,2,2,0,0,2,1
4346,1.05E+08,Phoenix College                                                       ,Phoenix College                                                       ,1202 W THOMAS RD                                                          ,PHOENIX             ,AZ,85013,4,"Public, 2-year                      ",4965,7711,12676,B-,0,0,1,0,2,3,11,12,0,0,2,0
4347,1.28E+08,University of Northern Colorado                                       ,Main Campus                                                           ,CARTER HALL - RM 4000                                                     ,GREELEY             ,CO,80639,1,"Public, 4-year or above             ",4446,8264,12710,D+,0,0,11,0,4,6,23,3,1,1,246,457
4348,1.15E+08,Golden West College                                                   ,Golden West College                                                   ,15744 GOLDEN WEST                                                         ,HUNTINGTON BEACH    ,CA,9.26E+08,4,"Public, 2-year                      ",5997,6720,12717,C-,0,0,2,0,1,3,6,37,0,2,6,2
4350,2.22E+08,Vanderbilt University                                                 ,Main Campus                                                           ,2101 WEST END AVENUE                                                      ,NASHVILLE           ,TN,37240,2,"Private nonprofit, 4-year or above  ",5975,6782,12757,D-,0,0,42,0,11,19,42,8,2,3,51,17
4352,2.41E+08,University of Wyoming                                                 ,University of Wyoming                                                 ,1000 E. University Dept. 3434  Old Main #206                              ,Laramie             ,WY,82071,1,"Public, 4-year or above             ",6065,6713,12778,D-,0,0,27,0,0,2,52,4,0,1,160,575
